locus_tag	length	genes	EC	product [prokka]	KO	product [KEGG, based on BlastKOALA]	annotation [KEGG, official KEGG annotation of AL1]	Bas.1	Bas.2	Bas.3	Flint.2	Gad.1	Gad.2	Gad.3	LaCl.1	LaCl.2	LaCl.3	LaOx.1	LaOx.2	LaOx.3	LaP.1	LaP.2	LaP.3	Lop.1	Lop.2	Lop.3	MinLaCl.1	MinLaCl.2	MinLaCl.3	Mon.1	Mon.2	Mon.3	Xen.1	Xen.2	Xen.3
RHAL1_03416	1323	 	 	hypothetical protein			no KO assigned 	3.27117709814002	3.09878571699563	2.91381294431379	2.71878480001726	3.01566364538534	3.2055595902847	3.18393104809142	2.76621266942624	3.12981571605766	3.0176970628358	2.96682460658006	2.84342177211996	3.18329041799068	3.9067807835609	3.98050088495186	3.8246428712433	3.36583471632258	3.36900715996854	3.08675512111398	3.18723906661364	3.66672446389195	3.25848704934027	4.12921894044371	3.99859628898902	3.7805405428019	3.77585647470351	3.97520942559825	3.66415157176532
RHAL1_03417	687	yedZ	 	putative protein-methionine-sulfoxide reductase subunit YedZ1			no KO assigned 	-1.41374873901121	-1.97273850683551	-3.08984935145812	-2.82091399959158	-3.75498900860951	-1.04290338936205	-1.40824866673033	-1.81423955040851	-1.78067135368456	-2.33989059673975	-2.17230195184533	-1.60360736125901	-2.08511243650582	-0.0289595343397716	-2.84414416874038	0.0554512479344528	-2.29891083810484	-2.78775475075081	-2.19331480644624	-0.195869694862697	-0.499274231615894	-1.53914494839753	0.0885076380514622	-1.05849094172485	-0.543562838330812	-2.4765141846726	-1.77605440267495	-1.11324782324257
RHAL1_03418	774	yedY	 	putative protein-methionine-sulfoxide reductase subunit YedZ1			no KO assigned 	1.88333309352602	0.864601457637885	1.2469597350012	0.972856635166488	0.915782778769911	1.53686101290759	1.87689391226426	1.21232732323337	1.11871397758	0.945544420144698	1.52708634972013	1.19916976575669	1.98283208955854	2.05357364064866	2.4725264298188	2.10314442800311	1.46146648009352	1.48421520747716	1.21104513632079	1.44193005907846	1.5165201367301	1.5846212967323	2.09056536863302	1.71618982150822	1.85746415538397	1.0199425591815	1.78730895452279	1.26493813933907
RHAL1_03419	450	 	 	exported protein of unknown function			no KO assigned 	4.85776364179473	5.04270950743319	5.12741041793468	4.43462572470318	5.14642217841327	5.15374269351266	5.05615689567249	5.32924917594235	5.21214126553192	5.10585037547407	4.90765132354174	4.95250116117257	4.86610044821971	4.98000636961348	5.08634265591623	5.03507196245898	5.21111223088226	5.03528990569598	5.31197632008013	4.99594811493992	5.15325181452173	5.25519697548939	4.91133258157132	5.23046465962808	4.81479278404676	5.01984754189907	4.76767749199992	4.68916978839227
RHAL1_03420	939	 	 	protein of unknown function			K01733 threonine synthase [EC:4.2.3.1] 	6.51535696688803	7.39700546877498	6.77805315909969	6.28879062301192	6.33249801785321	6.11313090942209	5.99340985210939	6.24101184193642	5.87515536807199	5.55673048569642	5.69322461200292	5.8829332934309	5.26058939785016	5.23844228764486	5.33726730217807	5.08634819278045	6.17463189418475	6.18721250490467	6.20785588858626	5.73601673545681	5.91986578362772	5.9213329358357	5.21307541338059	5.48947264019627	5.61812472282803	5.86193313334911	6.17905642294499	6.1169389640182
RHAL1_03421	708	 	 	UDP-glucose--dolichyl-phosphate glucosyltransferase			no KO assigned 	13.3991082630713	14.5019745546679	14.3275845830216	13.2562202776065	13.034128211679	12.8721975081934	12.8114057024565	13.3129804019574	13.303954100336	13.1689349787539	12.8099653562721	12.9768217579439	12.3673039904024	11.6632618875469	11.7235538494601	11.6999831233646	14.0826336407827	14.1346916481403	14.0212262090072	12.91129996037	13.3573777776829	13.4456039430874	11.3763214226904	11.3904559027827	11.8295117155114	12.3021393854946	12.5094644651741	12.5315768995846
RHAL1_03422	1068	 	 	Radical SAM protein			no KO assigned 	9.03036797992711	8.74502258766305	8.82626699611702	7.99191987407551	8.51123194235222	8.42931233193641	8.60266458930695	8.04122800932745	8.27406845482927	8.26917071937906	7.93342825271441	8.0102583140187	8.65566767839493	9.62466169271628	9.62129458197245	9.26593525116317	8.01293002158162	8.19031115370568	8.22379067572827	8.1989458030123	8.43177285831577	8.39993866385849	9.57801001576093	9.97071585152755	9.72525900618544	9.59042852654633	9.90609067038349	9.96974869759594
RHAL1_03424	1335	 	 	hypothetical protein			no KO assigned 	6.80067134488384	6.45076073640322	6.57442534210724	6.85197458000436	6.73390450837353	6.76902455173748	6.61788776498078	6.42467840037912	6.41281858190263	6.3387459994892	6.32294991418923	6.43607191449244	6.62314544186926	7.64683638387985	7.61883350838887	7.13564746133935	6.15450209360409	6.28206750010088	6.29676837100005	6.52576931352948	6.49346209876579	6.42677772035651	7.45411710929184	7.94339130662105	7.89222743013911	8.16683479537711	8.33952751256932	8.33268849589449
RHAL1_03425	768	 	 	hypothetical protein	K09931	uncharacterized protein	K09931 uncharacterized protein 	4.50839184694272	4.4474678134821	4.75570878054853	5.7558387749876	4.51862359419232	4.69673688511395	4.58217836581303	4.4831258751857	4.69256190566708	4.77388785176053	4.57878291743692	4.8358967446773	4.82350607350077	4.9696142892374	4.94388527828931	4.6302268375992	4.03944785264637	4.16766976797046	4.19591802625155	4.52347284518939	4.38193279582215	4.53361434294232	5.01002327038241	5.16220207754873	5.26402676183083	5.78111913518309	6.22531111452811	6.16507977695589
RHAL1_03426	750	aqpZ	 	aquaporin	K06188	aquaporin Z	K06188 aquaporin Z 	3.5525090990156	2.90357308297805	3.02563932123157	3.25566174713671	3.92998307791269	3.8497480472253	3.68422763716757	3.64164973741069	3.62872101531316	4.00370137409108	3.49900666424173	3.50205110730508	4.30966786598854	4.5440871095473	4.61976779276228	4.25511405919343	3.06553818441142	3.5145283740492	2.9176348886132	3.13772686514442	2.89988372328787	2.72237059383882	4.01163517958777	4.06692056445585	3.76763295180649	4.12924833791979	3.93466637692657	3.93215359380314
RHAL1_03427	192	 	 	hypothetical protein			no KO assigned 	5.17053142529747	5.8629291763601	5.83162795733472	5.34983629779529	5.36921620156455	5.53428473551471	5.63858811727492	5.47960208952044	5.50534134726975	5.50144804420437	5.31252877974183	5.29798565921043	5.36186414811091	5.08643309670537	5.20583136410848	5.23161737073938	6.00658328944268	5.77964749828737	5.86640489629671	5.52885036713744	5.60139351298362	5.58233604857632	5.01682085857332	5.13517908572263	4.89215502515902	5.68813927237127	5.61243123931063	5.48018494308163
RHAL1_03428	870	 	 	hypothetical protein	K05972	acetylxylan esterase [EC:3.1.1.72]	no KO assigned 	4.4136848736128	4.63750692211023	4.80131644774722	5.06593859350465	4.25592111174878	4.20378671664453	4.33774177947317	4.36785841085706	4.14744505330075	4.29435160141001	4.05282581629076	4.12811640578136	4.35024181386874	4.05394787093714	4.03315210885807	4.04273430397179	4.13798339721868	3.89671668640193	4.00451182668301	3.95424118424288	4.18165146935469	4.2426404608973	4.09107934301742	4.08899470541542	4.12893916068266	4.76075386796258	4.94993703008625	4.90017474735646
RHAL1_03429	477	ibpA_2	 	heat shock chaperone	K04080	molecular chaperone IbpA	K04080 molecular chaperone IbpA 	3.63178640350639	3.47206862507591	3.44890163039623	4.27540363125813	2.59366867142832	2.90248356981574	3.10153240747604	2.88733112015391	3.18248573477453	3.08920307091416	2.67793107276581	2.70521031326869	2.90844371702688	2.74813798939354	2.76315357243541	2.58628585404398	2.5572166366108	2.6872579591906	2.27655505324407	2.16966062899273	2.54023529068974	2.37974784477974	2.48304597772178	2.75610236072636	2.98326563616739	3.56030959875109	3.68054034399188	3.88996377425873
RHAL1_03430	414	 	 	hypothetical protein			no KO assigned 	6.06512380978492	6.92056893306874	6.84000709165214	6.37103853889564	5.41670703378802	5.6540102881537	5.20301678546592	6.57331594815394	6.50875542752082	6.39273729963093	6.01605802112562	6.06664169154782	5.79771675166077	5.78046982993644	5.88759089802757	5.78938520259609	6.3871063831194	6.41777591268495	6.4808440698877	6.3013233380408	6.30060007259083	6.33002339775871	5.72678407721869	5.79398702197067	6.10652218566797	6.34683490710144	6.50227988946134	6.49273403936369
RHAL1_03431	984	 	 	exported protein of unknown function			no KO assigned 	5.84234818963213	5.21403119235078	5.49526012360104	6.06724808156	5.71014695944593	5.99017327109792	6.1167047237274	5.58764088056843	5.37185784665053	5.62929245559008	5.66996161252906	5.54646846060516	6.14605165656616	6.47603761011999	6.57961313082783	6.48394601567546	5.66299272556642	5.74676347355911	5.501163407533	5.71928392890766	5.75593479959633	5.79137809375471	6.46252745357298	6.72265856263281	6.43444918270248	6.47654016601155	6.35898710692725	6.38785403132242
RHAL1_03432	222	 	 	hypothetical protein			no KO assigned 	5.51652462734291	4.72225023688285	5.02540510245304	5.9789775782861	5.54605178968598	5.59538912008885	5.72644037836026	5.16983662810936	5.34258416877156	5.57303513416776	5.33594438205505	5.4451674106693	6.20412753789772	6.23654481249339	6.16560324185816	6.26568958936292	4.80413943266073	4.98783344659927	4.885979876791	5.07698857399706	5.18541633133395	5.14023616001014	5.76765789843102	5.79014241257382	5.697399828349	5.61541370602409	5.72468858371548	5.75365587478992
RHAL1_03433	330	 	 	hypothetical protein			no KO assigned 	3.37536971348877	1.92923721703263	2.37666567589762	3.85885462688465	3.12224278963332	3.44911256873583	3.44678546660258	3.5837876245602	3.84019740657668	4.08641027933058	3.437361090213	3.44045561354912	4.318458859065	4.19939027055656	4.13301857063084	4.38989662668722	2.58853075475147	2.93423353119327	2.67794271618048	2.92070606618889	2.99464802758174	2.95785000533042	4.04859089254741	3.70798343492127	3.68766396103144	3.41074599933804	3.54346151492721	3.4485473935524
RHAL1_03434	240	 	 	hypothetical protein			no KO assigned 	5.55586157952204	5.4959710666679	4.37930897932379	6.70581881252727	6.21421110186356	5.97256404594441	6.18831880992485	5.30259327148114	5.61052866595138	5.7708466134343	5.29199578585208	5.26419840260856	6.4724448267637	5.58176696991058	5.46412824730353	5.95565259583847	4.64383051293711	5.19843945529793	5.24067105911384	4.52347284518939	4.73521774982966	4.79681420274604	5.18317227944641	4.9233574566963	4.74407040024198	4.70634960662858	4.81311811186248	5.02811442563386
RHAL1_03435	432	 	 	Photosystem reaction center subunit H			no KO assigned 	6.46606162184825	6.27676059146481	6.50720816661556	7.4109842509232	6.52187829933145	6.39012675793606	6.43482355765895	6.30572007094738	6.43710645828666	6.5378134459531	6.43167097910887	6.59292028329047	6.64660600467725	7.51190223788324	7.36525506458734	7.55497530359098	6.54159536165825	6.71646740494505	6.58608814210748	6.35863292504586	6.77455355964489	6.74996621886774	7.47401260682887	7.82813055038716	7.88103465905051	7.7331570813886	7.77886815571345	7.64545245527621
RHAL1_03436	1641	 	 	PAS domain S-box-containing protein			no KO assigned 	8.15319894619036	8.50039120366762	8.65440520035434	7.99516544931106	8.17125344746839	8.19353432993116	8.1088857535033	8.26482334365084	8.47159186809325	8.47222293268243	8.37634440706701	8.34476731304525	8.29665832376967	8.39316061535601	8.32823784297302	8.26408155574586	8.83960790048984	8.81490011873195	8.69790782944135	8.4018436039161	8.53326244864199	8.56057235667352	8.42758930337152	8.46676468451804	8.44200989755313	8.34233337801323	8.47542672466608	8.51090370298884
RHAL1_03437	183	 	 	hypothetical protein			no KO assigned 	4.18190124829883	4.00864332833688	3.99178356675136	3.14450661551152	4.22681540452221	4.45439736394687	4.42164273254504	4.86609320571578	5.23032295015126	4.90846864407629	5.02885382445242	4.80615068122135	4.83171683393207	5.20536361765997	5.10832130469274	5.28913049521909	4.72884779964948	4.53207229194374	4.73555319306273	5.1685858842612	5.32872895420435	4.90695489520858	5.58989678443784	5.34888442928795	5.32843577121558	4.29752651526137	4.30442225747513	4.08296700761399
RHAL1_03438	408	 	 	Peptide/nickel transport system ATP-binding protein			no KO assigned 	2.23681999898772	2.59387302351462	2.27687800639381	2.96920419845043	2.20331950078381	2.85201362963736	2.34637095226471	3.39482073767989	3.55072979401971	3.20317698601004	2.93372191474084	2.68900312618271	3.18969292260918	1.90636635784937	1.94679508608536	1.88489130025551	2.56510911653425	2.71860610622727	2.56792096271237	3.35260856182498	3.61296913350745	2.76119527971961	2.45328775581464	1.9819057353351	1.80789087118612	1.78808504225655	1.80240961425499	1.92623826596884
RHAL1_03439	1095	 	 	hypothetical protein			no KO assigned 	4.58101119348662	5.11219092616716	5.11842955017944	5.73223507655775	5.066535226869	5.16618979846176	4.88115529310288	5.63521406428194	5.27277641751295	5.27024782552509	4.98912610456265	4.78533858182821	5.49189618281602	1.81644532658838	1.73709840510824	1.93884918381791	3.49125486194312	4.39811417300089	4.2788465434806	5.21944952629581	5.4011556960798	5.31186904153955	1.47266877501125	2.09841297631849	1.62914521933424	1.05702930561924	1.57510020550137	1.60887609109747
RHAL1_03440	309	 	 	protein of unknown function			no KO assigned 	4.1232528517833	4.48287510982192	4.57319135657973	4.60425164520652	4.61444123897246	4.44761523170198	4.75924257682631	5.10078901976939	5.10252212831881	5.21697109643846	4.96748201136977	4.93885909161605	5.31284864243004	4.34407323962419	4.26116648008301	4.55200851433449	5.24467074309448	5.32476991372298	5.01737020932483	5.29366366714072	5.31042337895354	5.44152852849359	4.20260039907504	4.55324914914279	4.20431588861991	3.96822156979946	3.8608532342324	3.72470979971696
RHAL1_03441	234	 	 	protein of unknown function			no KO assigned 	4.28582709232046	4.21924186108557	4.13759384421928	4.00541595478076	4.55420702023598	4.85887420925132	4.63975863344721	4.61483953608321	4.53944828730195	4.51553325244241	4.61054973304286	4.26013602406523	4.35594605263025	4.20333776317748	4.55322477474724	4.36336506673243	4.74804227605856	4.7862222717281	4.67560287688015	4.60589106235545	4.56550833323607	4.4617730069062	4.42841837487813	4.40527470574259	4.25760240486504	3.82506216354037	3.8280251137389	3.5885787090902
RHAL1_03442	240	 	 	protein of unknown function			no KO assigned 	8.20861075589409	8.71162599296454	8.92460062683045	7.4109842509232	9.10224500229206	9.1421575072401	9.09899142238503	9.28018450421071	9.35189814410758	9.26098805220146	9.15863327668012	9.00341047722929	8.52394588028862	8.00755555108748	8.31234876363683	8.12345788227691	9.24509981183638	9.12618091570252	9.00140921272421	9.09783948858163	9.15845174827306	9.0934980276813	8.04294057512913	7.69773405656003	7.86167883404572	7.25485951300567	7.1692464891569	7.36360647075035
RHAL1_03443	225	 	 	protein of unknown function			no KO assigned 	11.4954248056925	12.2864216333243	12.7130526864265	11.8569666109767	12.0396514710857	12.0153529160167	11.9671487858112	12.9100878475906	13.385205991746	12.8846046124512	12.5106391676468	12.5647365637431	12.2367325962052	11.3612105038125	11.4756809297755	11.1693615806979	11.9276124400774	12.0490236627927	12.0093700724717	12.54542338517	12.4333563084102	12.4958192651712	11.1239592532374	10.8899447059828	11.541497005448	11.3875404142606	11.6528675437658	11.8239435297717
RHAL1_03444	291	 	 	protein of unknown function			no KO assigned 	5.56231471011814	6.48705736670881	5.97185575281392	5.97279303133351	6.325650661009	6.41901767984568	6.3564533812534	8.7628243452369	9.13102259170751	9.20182741950826	8.49207325856967	8.44994917025834	9.80968438762186	10.4283992690827	10.5696815366842	10.3779767796362	8.0585460761639	8.22295741860403	8.37532188033393	8.69906527760921	8.95708045002251	8.8226134626377	9.83991951235935	9.91089748449338	9.85981465667684	6.0814404515972	6.87150855474715	7.21497129904153
RHAL1_03445	1254	chrA	 	Chromate transporter	K07240	chromate transporter	K07240 chromate transporter 	7.07822276605768	8.04481446079656	7.60859319656806	7.9852147280964	7.19106226988162	7.43477562464436	7.2555290049657	10.4764641402543	11.0423200678123	10.9415870249829	10.1859244254279	10.3936324086148	11.4584730035699	11.91869906792	11.9332637485077	11.6548435233845	9.25237387069841	9.70815431216332	9.71593667369155	10.4455056554057	10.5753034949119	10.4469332210413	11.2379317306603	11.4337614964027	11.5197504162239	7.45090463950278	8.57715872231693	8.95462245456505
RHAL1_03446	1203	 	 	hypothetical protein	K09121	pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel chelatase [EC:4.9	K09121 pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel chelatase [EC:4.99.1.12] 	6.83343535929264	7.64767948673975	7.5590056430221	6.67615105675289	6.57264502314519	6.58890023325535	6.45099804951506	10.2373429436477	10.7056473105554	10.7475949739984	10.029519679252	10.0447431511136	11.0677316857976	11.2091045660369	11.2359130476852	11.2031827563963	9.07061265925372	9.33591446041526	9.57482640587997	10.0315106841034	10.1303143450191	10.0049254016648	10.754648201764	10.7211734721693	10.6280793608601	7.0556728248586	7.81770615666953	8.04418163618898
RHAL1_03447	831	 	 	hypothetical protein	K06864	pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase [EC:4.4.1.	K06864 pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase [EC:4.4.1.37] 	3.90561560071816	3.39155353796972	3.41409529269106	3.72910922361755	4.04700389882374	4.55878734722157	4.35917887063242	5.24509285018814	5.48684571777788	5.45076579629503	5.15628766714725	5.2628303139682	5.9525636655613	6.27409430500454	6.45328965270296	6.49363575771353	4.48024847300107	4.50760394235486	4.60235912561731	4.9363833574596	4.951469207654	4.83825754189118	6.17791522985382	6.12299951102917	5.95250688352933	3.66010240085374	3.47913495068388	4.02681187694012
RHAL1_03448	693	larB	3.-.-.-	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase	K06898	pyridinium-3,5-biscarboxylic acid mononucleotide synthase [EC:2.5.1.143]	K06898 pyridinium-3,5-biscarboxylic acid mononucleotide synthase [EC:2.5.1.143] 	3.85845088192842	3.44838236943635	2.81053936550801	4.36076679154032	4.16294445533381	4.42362349856639	4.01052605066813	5.06498509160571	5.01648679376672	4.87648738915294	4.66030241771826	4.77001167990846	5.11344930259309	5.29410279177811	5.32324083803149	5.25383452378482	3.69560878148044	4.121508270606	4.23797806153664	4.41127062003815	4.40224239641131	4.23576467374591	4.71214450812617	4.85874889535663	4.66738706376931	3.83042728897622	3.88233086091352	3.92725364747068
RHAL1_03449	777	 	 	Aldo/keto reductase (fragment)			K07079 uncharacterized protein 	4.2656322186623	3.50305724877573	3.69104917447534	2.86620100053746	4.05116089090237	4.08644366388104	4.01353353202684	3.94390658794337	3.89733449722754	3.81833433124433	4.02951450610444	3.82116244518601	4.1013315839904	4.66208314409878	4.71236637461041	4.35771675611684	3.96086200736011	4.07986864865758	4.09882908806791	4.2667513732254	4.34643701222686	4.22885596006899	4.84221464986107	4.55551573307554	4.32669935421135	3.87264480919805	3.54794835583021	3.72188299222989
RHAL1_03450	336	 	 	Aldo/keto reductase family protein (fragment)			no KO assigned 	6.41807496670807	6.93768270271725	6.91245779882055	5.35578951070404	6.4386473905357	6.58658691250409	6.53397769883667	6.93575465078107	6.85634538134436	6.97019057165268	6.9373488214296	6.87039663612024	6.83707993217473	6.39680960520878	6.56875562700786	6.46896084822654	6.94580521139868	6.58550447637884	6.81265773515927	6.82847678341858	6.78729509730186	6.72317723446125	6.80890101306675	6.51240181656647	6.35541846088538	5.69844530403692	5.39307718539785	5.41517466537326
RHAL1_03451	564	 	 	hypothetical protein			no KO assigned 	8.1819193925124	9.36998420630208	8.97907365956277	6.99386736932543	8.67608620566583	8.55334639459164	8.33743673339122	8.34647142725801	8.11775273718323	8.21705107679985	8.30465524075027	8.16291282656607	7.79889512209298	6.54997816994849	6.54377130059027	6.78946811765988	9.395979479551	9.11610048934654	9.15538437513805	8.45005216019887	8.73959812859755	8.52223598447297	7.08477409958327	6.68898742507936	6.74821243473504	7.2776232117494	7.03585216663427	6.93794010767923
RHAL1_03452	792	 	 	hypothetical protein			no KO assigned 	4.38068202286911	4.06164479402306	4.33036902354216	4.23463215121445	4.46354670639009	4.2706373028481	4.20722890607506	4.73931873347754	4.61377995441936	4.56653521776802	4.55539724703823	4.7486677360274	4.74090262822372	4.9638084009522	4.91611870062471	4.98006887079997	4.80580575867028	4.91358688007981	4.87001970195539	4.2294227456953	4.78246782457841	4.96838737367214	4.90950741736395	4.85323193588805	4.83349384878268	4.99855809517828	4.8981625617831	4.79919710555727
RHAL1_03453	444	 	 	hypothetical protein			no KO assigned 	7.17824170408299	6.67397184209002	6.87828415513069	7.8699326584554	7.15578624578492	7.36540278202617	7.38889260264529	6.53402522160817	6.6721693505946	6.52755332541265	6.34567410273561	6.55374019714549	6.9431998480224	7.31663853512056	7.38395750272603	7.01322034329885	5.86271142628467	6.23541943350761	6.33344266414407	6.54868176095181	6.57559539336919	6.6120793474447	6.87117949632701	7.27102088494111	7.31687286572853	7.79346215849603	8.11300550866238	8.29965591254163
RHAL1_03454	963	 	 	hypothetical protein			no KO assigned 	2.70513019814497	1.78539888229983	1.46668509271822	3.1111089155457	3.15351299437381	2.4384845444721	2.69251657681028	1.98708271304197	1.23410214112268	1.03518185843073	1.72064493046979	1.94950026693677	1.92260647920251	2.10512145130317	2.10819376452249	2.23222460604704	1.54365226685954	1.71933501231565	2.2548680083021	2.18923479703188	2.31391731656421	2.23554944850713	1.79084690396423	2.06061307974082	2.12370206878674	2.91063946901128	2.30473579609892	2.78787040694121
RHAL1_03455	1017	 	 	hypothetical protein			no KO assigned 	5.62530648129355	5.48242870746614	5.55771790194846	4.55749235470398	5.71146082618005	5.91103206731002	5.76085221206207	6.07318384730584	6.04359337789324	6.12910922725055	6.26978210052166	5.99594001508917	6.07951871280438	6.63134318311946	6.84557227507964	6.75496927631987	6.31522182717448	6.00454660598496	6.26525184194233	6.29681915320405	6.28662151969015	6.05721435608778	7.00923930161791	6.78435309386963	6.52031717834356	5.82478250514967	5.67939746165936	5.59971870254611
RHAL1_03456	294	 	 	Polyketide cyclase (fragment)			no KO assigned 	4.42586886558869	4.18142699190961	4.25697537800249	4.72874924120172	4.22681540452221	4.77467305210704	4.67627466800635	4.23722327084496	4.62650879716098	4.59383630558895	4.60705443227082	4.5962374349487	4.87804280770104	5.58100863175497	5.85546314941911	5.52095780567199	3.6406484770875	3.79008978217868	3.74150940325839	4.35171787468986	4.55258675596934	4.33882350329797	5.64248846553729	5.73721175471098	5.5008302719418	4.92523497627596	5.04505392913208	5.29384243731279
RHAL1_03457	1590	 	 	Na+/H+ antiporter	K03316	monovalent cation:H+ antiporter, CPA1 family	K24163 monovalent cation/hydrogen antiporter 	5.14496311494643	4.99989878217512	5.20412055086087	4.42106213086094	5.13079476212532	5.4193996559477	5.42819121987771	5.84503673226024	6.13328546919867	6.2298432628084	6.29606834914633	5.9843655437652	6.19858276594897	6.37203567795232	6.44898995156755	6.51345733247208	5.67489475140409	5.66162078854827	5.63415400647979	6.27866045928404	6.02557630082354	5.80653815601521	6.57215436690778	6.27996046997043	6.18142734619773	4.94515504868133	5.05769482279354	5.1974211481588
RHAL1_03458	531	 	 	GCN5 family acetyltransferase			no KO assigned 	4.81516990498299	4.73209287868912	4.97256091412199	5.14094138187319	4.85693838857003	4.77196091644329	4.72111715419741	4.59405445930747	4.6844687705582	4.55647804670449	4.33647841474283	4.34015316667851	4.54008596278715	4.70308589940352	4.44942967308854	4.42677930477487	3.97869919267952	4.18179749411383	4.5609839587539	4.24820778729317	4.23762103577497	4.1321978005682	4.4511803999887	4.80641786993211	4.73746580540981	4.64373091867063	5.02909544628513	5.06650238951227
RHAL1_03459	177	 	 	protein of unknown function			no KO assigned 	4.81207882924253	5.21168812629048	5.16801722203096	5.1777017984017	4.95559473757638	4.93601002057159	5.15343486007563	4.91048136809475	5.12512241988757	5.35392309889481	5.16938145990163	5.08691035988924	5.24530376894302	5.24036467284823	5.24851507559426	5.22232303949875	5.15730726496702	5.18587713698616	5.14811774697435	5.11841803052651	5.07046275824596	5.16397286458957	5.11353411821337	5.10299890112913	4.95802389976157	5.21706342563571	5.43122187462871	5.22961961165913
RHAL1_03460	198	 	 	protein of unknown function			no KO assigned 	6.49429855554275	6.05291597930875	5.52546877513631	5.93750214242816	6.53306751468575	6.30732335754822	6.61838171983593	6.10217828839306	6.06634993331265	6.22191111649393	5.9813810862921	6.00987102397183	6.49070840967714	6.52850586116819	6.64027039893321	6.64998824023727	6.10121813570674	6.31192064103872	6.32110380952071	5.88298608345765	5.84341394745101	5.76057152027783	6.35599266981742	6.33179118186312	6.29672890626998	6.22584078607634	6.07175397594629	6.04242475541887
RHAL1_03461	828	 	 	hypothetical protein			no KO assigned 	6.49091983027234	6.8627576829518	6.66108798577044	6.90449921892756	6.73777829250065	6.83092256262272	6.97647784021181	7.05576426252211	6.8729100065647	6.86206558046783	6.84985349016719	6.96975163732767	6.8861962774532	6.72493453525738	6.84393576484733	6.79548678766664	6.71522161874037	6.56786213046253	6.54088048134337	6.41894331706321	6.57175801793586	6.37686965741699	6.60860890074264	6.50831238729329	6.54448119506833	6.52201224430676	6.47662134310604	6.42047501476875
RHAL1_03462	348	 	 	hypothetical protein			no KO assigned 	6.71307347059515	7.50236465223549	7.23763398746764	7.3532360343113	7.07132291623787	7.11877690440429	7.34629055282559	7.34041795193182	7.33091874431187	7.29033717502172	7.37897343370996	7.36706823655458	7.36168700960218	7.24376370251871	7.42229626461579	7.30388259603014	7.28379281537058	7.15173155732768	7.06131390431209	6.98155570821288	6.87190806904739	6.85689668208449	7.0181594154993	7.049720326355	7.06676197825423	7.1445025116973	7.2540721589881	7.21622726645074
RHAL1_03463	2721	acnA	4.2.1.3	aconitate hydratase 1	K01681	aconitate hydratase [EC:4.2.1.3]	K01681 aconitate hydratase [EC:4.2.1.3] 	7.59788890124652	8.32641809183112	7.82388054503414	7.38502125071017	7.69107387509594	7.65646724558792	7.99215131869706	7.53916855018	7.49057994692704	7.55786534019071	7.28448862730201	7.28520579165289	7.42003009608665	7.4243516487023	7.60875018467655	7.52347444578018	7.93570166081561	7.8198878575514	7.73326501201748	7.33345200428838	7.40394169186811	7.45234287189061	7.37034605512452	7.32715334918523	7.37370038292324	7.63616133725487	7.55225624620588	7.45793583141794
RHAL1_03464	669	ccmA	7.6.2.5	Cytochrome c biogenesis ATP-binding export protein CcmA			K02193 heme exporter protein A [EC:7.6.2.5] 	6.27555419314446	5.07915433297652	5.07823574160532	6.67519915855853	6.84042469987997	7.04487295964847	7.12012620506107	6.11098367794248	5.98384418198335	5.97906518015116	6.0936614564229	6.11899616363411	6.8568270025856	6.99692626613591	6.97381729296617	7.09675892034172	5.68760345106113	5.72666715795626	5.75011176490531	5.85874376175975	6.17722829011669	5.86228951468014	6.66757128067063	6.80450409036264	6.76292106934857	6.28760589774737	6.38555170869067	6.48191438590769
RHAL1_03465	198	 	 	protein of unknown function			no KO assigned 	3.86741251793089	3.7097843319245	3.7433941761087	5.34025976350406	4.60032619698139	4.63837228580668	4.42616385803479	4.24257537947949	4.38071093588297	4.62063033709446	4.50933062180539	4.51811824685905	4.61573499892688	5.10131795963507	5.30907666295601	5.17091095002826	4.27901965796937	4.1038096727987	3.8825354122782	4.02675223733427	4.16476793889593	4.46471640740915	4.97380077915766	5.27653401987488	5.17721627214546	5.15641093305566	5.20701476573142	5.10389532592425
RHAL1_03466	669	ccmB	 	heme exporter subunit ; membrane component of ABC superfamily protein	K02194	heme exporter protein B	K02194 heme exporter protein B 	5.83551420927466	5.20934124868977	5.17669555894757	5.18440767708153	5.99653064530331	5.94874566578845	6.0984086878819	5.85380633743304	5.71553208226532	5.70180496252362	5.73385501418453	5.76901614471995	6.23153617537935	6.3698420937197	6.33710889372079	6.43348988647595	5.81220810926901	5.84324890057636	5.92508228874737	6.13591724527545	6.08152112589037	5.95730574560745	6.63756459371225	6.65504017266867	6.29972078524505	5.99926961537445	5.76378735915852	5.71863494160258
